date,lat,lon,temperature_celsius,total_precip_m,snow_melt_m,large_scale_snow_melt_m,snow_runoff_m,number,expver,t2m_norm,tp_norm,smlt_norm,lblt_norm,src_norm
2025-04-09,28.09999999999996,84.59999999999974,17.68106,0.0014139414,0.0,285.40454,0.00013247132,0,0005,0.7333977,0.23416957,-0.26427624,0.4331207,0.79754144
2025-04-09,28.09999999999996,84.69999999999973,13.819733,0.0030106008,0.0,284.04126,0.00022277236,0,0005,0.48246282,1.1342156,-0.26427624,0.2253686,1.6984954
2025-04-09,28.09999999999996,84.79999999999973,12.788483,0.0039411187,0.0,283.4065,0.00026243925,0,0005,0.41544533,1.6587538,-0.26427624,0.1286359,2.094261
2025-04-09,28.09999999999996,84.89999999999972,10.837311,0.0043224096,3.7252903e-09,282.33813,0.00023382902,0,0005,0.28864518,1.8736897,-0.26427394,-0.034172688,1.8088102
2025-04-09,28.09999999999996,84.99999999999972,7.743561,0.004404068,7.450581e-09,280.92896,0.000177145,0,0005,0.08759268,1.9197209,-0.26427165,-0.2489193,1.2432609
2025-04-09,28.09999999999996,85.09999999999971,6.28067,0.004365325,1.0281801e-06,280.84106,0.00019696355,0,0005,-0.007475714,1.8978813,-0.26364097,-0.26231307,1.440995
2025-04-09,28.09999999999996,85.1999999999997,6.6595764,0.0036361814,1.51619315e-05,280.35278,0.00020202994,0,0005,0.01714814,1.4868588,-0.25490817,-0.33672282,1.4915435
2025-04-09,28.09999999999996,85.2999999999997,5.528717,0.0023180842,5.048141e-05,279.50415,0.00014102459,0,0005,-0.056342643,0.74384004,-0.23308542,-0.46604702,0.8828794
2025-04-09,28.09999999999996,85.3999999999997,0.9330139,0.0012492836,0.00034510344,279.22583,3.9458275e-05,0,0005,-0.35500208,0.14135103,-0.051048025,-0.5084606,-0.13047089
2025-04-09,28.09999999999996,85.49999999999969,-2.2759705,0.0008981824,0.0005462691,277.6985,1.4603138e-06,0,0005,-0.56354326,-0.056566685,0.07324572,-0.74121433,-0.5095852
2025-04-09,28.09999999999996,85.59999999999968,-3.3443298,0.0012988448,0.0005506724,276.9641,1.2397766e-05,0,0005,-0.63297236,0.169289,0.07596637,-0.85312665,-0.40045974
2025-04-09,28.09999999999996,85.69999999999968,-3.895111,0.0021827817,0.0005570762,276.98657,3.159046e-05,0,0005,-0.6687658,0.6675692,0.079923056,-0.8497038,-0.20896985
2025-04-09,28.09999999999996,85.79999999999967,-5.412689,0.0028126836,0.00037850812,276.78345,6.759167e-05,0,0005,-0.76738816,1.0226485,-0.03040836,-0.88065827,0.15022238
2025-04-09,28.09999999999996,85.89999999999966,-6.816986,0.002991438,0.006606031,276.79224,0.00016310811,0,0005,-0.8586487,1.1234133,3.8173761,-0.8793189,1.1032116
2025-04-09,28.09999999999996,85.99999999999966,-7.940033,0.0029179454,0.0046325214,276.80396,0.00012457371,0,0005,-0.9316318,1.0819851,2.5980086,-0.8775331,0.7187452
2025-04-09,28.09999999999996,86.09999999999965,-8.623627,0.002685845,0.00286299,276.5149,5.8412552e-05,0,0005,-0.9760563,0.9511488,1.5046723,-0.92158365,0.058640253
2025-04-09,28.09999999999996,86.19999999999965,-9.078705,0.002161622,0.0023994893,276.3225,5.1140785e-05,0,0005,-1.0056303,0.6556414,1.2182903,-0.9509011,-0.013911819
2025-04-09,28.09999999999996,86.29999999999964,-8.81308,0.0016334653,0.0007066764,276.47388,8.255243e-06,0,0005,-0.9883682,0.35791644,0.17235617,-0.9278341,-0.44179064
2025-04-09,28.09999999999996,86.39999999999964,-9.350189,0.0012783706,0.0008681305,276.7483,7.390976e-06,0,0005,-1.0232731,0.15774757,0.2721134,-0.8860158,-0.4504136
2025-04-09,28.09999999999996,86.49999999999963,-11.590424,0.0011050701,0.00092757866,276.38794,9.834766e-07,0,0005,-1.1688585,0.060057092,0.3088445,-0.9409302,-0.5143427
2025-04-09,28.09999999999996,86.59999999999962,-12.998627,0.0010671318,0.0005803034,275.33423,7.0512295e-05,0,0005,-1.260373,0.038671028,0.09427438,-1.1015065,0.17936213
2025-04-09,28.09999999999996,86.69999999999962,-13.108002,0.00094762444,0.0,274.32056,0.00019955635,0,0005,-1.2674809,-0.02869592,-0.26427624,-1.2559812,1.466864
2025-04-09,28.09999999999996,86.79999999999961,-13.740814,0.00058588386,0.00012334436,275.03442,9.176135e-05,0,0005,-1.3086052,-0.23261113,-0.18806577,-1.147194,0.3913688
2025-04-09,28.09999999999996,86.89999999999961,-14.527924,0.000279814,0.0,275.25903,6.0230494e-05,0,0005,-1.3597568,-0.40514445,-0.26427624,-1.1129656,0.07677827
2025-04-09,28.09999999999996,86.9999999999996,-13.854095,0.00023961067,0.0,274.50806,0.00019818544,0,0005,-1.315967,-0.4278073,-0.26427624,-1.2274078,1.4531862
2025-04-09,28.09999999999996,87.0999999999996,-11.545502,0.00029230118,0.0,274.82544,0.00018039346,0,0005,-1.1659392,-0.39810535,-0.26427624,-1.1790415,1.2756715
2025-04-09,28.09999999999996,87.19999999999959,-8.664642,0.0003272891,0.0,275.39185,0.00017371774,0,0005,-0.97872174,-0.37838247,-0.26427624,-1.0927261,1.2090663
2025-04-09,28.09999999999996,87.29999999999959,-7.190033,0.00027799606,0.0,276.1936,0.00015753508,0,0005,-0.8828918,-0.40616924,-0.26427624,-0.9705453,1.0476083
2025-04-09,28.09999999999996,87.39999999999958,-7.955658,0.00020545721,0.0,275.1057,0.00017622113,0,0005,-0.9326472,-0.44705978,-0.26427624,-1.1363302,1.2340432
2025-04-09,28.09999999999996,87.49999999999957,-9.186127,0.00016084313,0.0,275.31763,0.0001655519,0,0005,-1.0126113,-0.472209,-0.26427624,-1.1040365,1.1275939
2025-04-09,28.09999999999996,87.59999999999957,-9.024017,0.00014346838,0.00013040006,276.35962,0.000119924545,0,0005,-1.0020763,-0.48200324,-0.18370628,-0.945246,0.6723594
2025-04-09,28.09999999999996,87.69999999999956,-7.4478455,0.00013273954,8.641556e-05,276.62427,4.1365623e-05,0,0005,-0.89964616,-0.48805115,-0.21088287,-0.90491587,-0.11144083
2025-04-09,28.09999999999996,87.79999999999956,-5.391205,0.00011181831,0.00023141503,276.49243,3.5762787e-07,0,0005,-0.7659919,-0.49984458,-0.121292405,-0.9250065,-0.5205869
2025-04-09,28.09999999999996,87.89999999999955,-4.490814,0.00012212992,0.00016362593,276.72388,8.940697e-08,0,0005,-0.7074786,-0.49403185,-0.1631771,-0.8897363,-0.52326304
2025-04-09,28.09999999999996,87.99999999999955,-3.8287048,0.00014653802,0.0001588948,276.7561,1.1920929e-07,0,0005,-0.6644503,-0.4802729,-0.16610031,-0.8848252,-0.52296567
2025-04-09,28.09999999999996,88.09999999999954,-3.1861267,0.00020548701,0.00038221106,276.85278,1.1920929e-07,0,0005,-0.6226913,-0.447043,-0.028120434,-0.8700921,-0.52296567
2025-04-09,28.09999999999996,88.19999999999953,-3.5767517,0.00039348006,0.0020299926,276.94263,5.13196e-05,0,0005,-0.64807665,-0.34107023,0.98999035,-0.85640067,-0.012127752
2025-04-09,28.09999999999996,88.29999999999953,-4.7173767,0.0006541014,0.0,276.07935,0.00015631318,0,0005,-0.7222021,-0.19415654,-0.26427624,-0.9879572,1.0354171
2025-04-09,28.09999999999996,88.39999999999952,-6.3423767,0.0007377565,0.0,275.57056,0.00019037724,0,0005,-0.82780546,-0.14699967,-0.26427624,-1.0654922,1.3752818
2025-04-09,28.09999999999996,88.49999999999952,-7.4517517,0.0007574558,0.0,274.15063,0.00019031763,0,0005,-0.8999,-0.13589504,-0.26427624,-1.2818757,1.3746872
2025-04-09,28.09999999999996,88.59999999999951,-8.330658,0.00077933073,0.0,274.7893,0.00019022822,0,0005,-0.9570172,-0.12356404,-0.26427624,-1.1845478,1.3737952
2025-04-09,28.09999999999996,88.6999999999995,-8.086517,0.000651896,0.0,275.17407,0.00018551946,0,0005,-0.9411513,-0.19539972,-0.26427624,-1.1259129,1.3268147
2025-04-09,28.09999999999996,88.7999999999995,-7.3990173,0.00058948994,0.00016177073,276.87524,0.00011211634,0,0005,-0.896473,-0.23057838,-0.16432336,-0.86666924,0.5944551
2025-04-09,28.09999999999996,88.8999999999995,-6.3853455,0.0006264746,0.00013002008,276.9563,0.00014871359,0,0005,-0.8305978,-0.2097299,-0.18394105,-0.8543172,0.95959425
2025-04-09,28.09999999999996,89.0,-5.6021423,0.000731349,0.000865642,276.90454,3.0696392e-06,0,0005,-0.77970004,-0.15061162,0.27057585,-0.8622047,-0.49352857
2025-04-09,27.999999999999957,80.0,24.14981,0.0,0.0,288.64478,-2.775558e-20,0,0005,1.1537802,-0.5628772,-0.26427624,0.92690396,-0.5241551
2025-04-09,27.999999999999957,80.1,24.128326,0.0,0.0,288.6975,-2.775558e-20,0,0005,1.152384,-0.5628772,-0.26427624,0.9349402,-0.5241551
2025-04-09,27.999999999999957,80.19999999999999,24.11856,0.0,0.0,288.7483,-2.775558e-20,0,0005,1.1517494,-0.5628772,-0.26427624,0.9426788,-0.5241551
2025-04-09,27.999999999999957,80.29999999999998,24.147858,9.208918e-06,0.0,288.79907,-2.775558e-20,0,0005,1.1536533,-0.5576861,-0.26427624,0.95041746,-0.5241551
2025-04-09,27.999999999999957,80.39999999999998,24.216217,2.3186207e-05,0.0,288.7854,-2.775558e-20,0,0005,1.1580957,-0.549807,-0.26427624,0.948334,-0.5241551
2025-04-09,27.999999999999957,80.49999999999997,24.237701,3.400445e-05,0.0,288.93677,-2.775558e-20,0,0005,1.1594919,-0.5437087,-0.26427624,0.971401,-0.5241551
2025-04-09,27.999999999999957,80.59999999999997,24.28067,5.710125e-05,0.0,289.09595,-2.775558e-20,0,0005,1.1622844,-0.5306889,-0.26427624,0.9956586,-0.5241551
2025-04-09,27.999999999999957,80.69999999999996,24.352936,0.0001295209,0.0,289.18384,-2.775558e-20,0,0005,1.1669806,-0.4898655,-0.26427624,1.0090524,-0.5241551
2025-04-09,27.999999999999957,80.79999999999995,24.366608,0.00024238229,0.0,289.2942,2.9802322e-08,0,0005,1.1678691,-0.4262449,-0.26427624,1.0258689,-0.5238577
2025-04-09,27.999999999999957,80.89999999999995,24.270905,0.00033393502,0.0,289.40942,8.940697e-08,0,0005,1.1616497,-0.3746361,-0.26427624,1.0434296,-0.52326304
2025-04-09,27.999999999999957,80.99999999999994,24.116608,0.00033980608,0.0,289.53833,1.1920929e-07,0,0005,1.1516224,-0.37132657,-0.26427624,1.0630739,-0.52296567
2025-04-09,27.999999999999957,81.09999999999994,24.03653,0.00026875734,0.0,289.6526,1.1920929e-07,0,0005,1.1464185,-0.41137716,-0.26427624,1.0804857,-0.52296567
2025-04-09,27.999999999999957,81.19999999999993,23.997467,0.00020089746,0.0,289.75903,5.9604645e-08,0,0005,1.1438799,-0.44963014,-0.26427624,1.0967071,-0.5235604
2025-04-09,27.999999999999957,81.29999999999993,23.917389,0.00015804172,0.0,289.70142,-2.775558e-20,0,0005,1.1386759,-0.47378817,-0.26427624,1.0879267,-0.5241551
2025-04-09,27.999999999999957,81.39999999999992,23.671295,0.00012898445,0.0,289.59595,2.9802322e-08,0,0005,1.122683,-0.49016792,-0.26427624,1.0718542,-0.5238577
2025-04-09,27.999999999999957,81.49999999999991,23.075592,0.00013962388,0.0,289.72974,5.9604645e-08,0,0005,1.0839703,-0.4841704,-0.26427624,1.0922425,-0.5235604
2025-04-09,27.999999999999957,81.59999999999991,22.634186,0.000546515,0.0,289.51782,8.046627e-07,0,0005,1.0552849,-0.2548036,-0.26427624,1.0599487,-0.51612675
2025-04-09,27.999999999999957,81.6999999999999,22.220123,0.0013768971,0.0,289.27563,3.1590462e-06,0,0005,1.0283762,0.2132875,-0.26427624,1.0230414,-0.49263656
2025-04-09,27.999999999999957,81.7999999999999,22.007233,0.001794219,0.0,289.12622,4.4107437e-06,0,0005,1.0145411,0.44853422,-0.26427624,1.000272,-0.48014808
2025-04-09,27.999999999999957,81.89999999999989,21.966217,0.002182901,0.0,288.9602,2.8908253e-06,0,0005,1.0118757,0.6676364,-0.26427624,0.97497267,-0.49531266
2025-04-09,27.999999999999957,81.99999999999989,21.71817,0.0025518537,0.0,288.8479,1.4305115e-06,0,0005,0.995756,0.87561715,-0.26427624,0.95785844,-0.5098825
2025-04-09,27.999999999999957,82.09999999999988,21.163483,0.0028882027,0.0,288.81372,8.195639e-06,0,0005,0.9597087,1.065219,-0.26427624,0.9526497,-0.44238532
2025-04-09,27.999999999999957,82.19999999999987,20.600983,0.0029378235,0.0,288.45435,2.5600195e-05,0,0005,0.9231537,1.0931906,-0.26427624,0.89788413,-0.2687361
2025-04-09,27.999999999999957,82.29999999999987,19.710358,0.0025016963,0.0,288.2395,6.070733e-05,0,0005,0.86527497,0.8473432,-0.26427624,0.86514384,0.08153578
2025-04-09,27.999999999999957,82.39999999999986,19.335358,0.0024709702,0.0,288.07056,9.396672e-05,0,0005,0.84090495,0.8300227,-0.26427624,0.8393981,0.4133723
2025-04-09,27.999999999999957,82.49999999999986,18.583405,0.0023505688,0.0,287.82446,6.258488e-05,0,0005,0.792038,0.7621517,-0.26427624,0.80189556,0.10026849
2025-04-09,27.999999999999957,82.59999999999985,17.970123,0.001719147,3.7252903e-09,287.59888,8.314848e-06,0,0005,0.7521829,0.4062157,-0.26427394,0.7675182,-0.44119594
2025-04-09,27.999999999999957,82.69999999999985,18.046295,0.00096282363,3.7252903e-09,287.4358,7.1823597e-06,0,0005,0.75713307,-0.020128055,-0.26427394,0.74266535,-0.45249504
2025-04-09,27.999999999999957,82.79999999999984,19.104889,0.0002682209,0.0,287.21216,8.314848e-06,0,0005,0.82592756,-0.41167954,-0.26427624,0.7085857,-0.44119594
2025-04-09,27.999999999999957,82.89999999999984,18.866608,0.00012907386,0.0,287.2893,3.3080578e-06,0,0005,0.81044245,-0.49011752,-0.26427624,0.7203424,-0.4911498
2025-04-09,27.999999999999957,82.99999999999983,17.733795,0.000154078,3.7252903e-09,287.3567,4.0233135e-06,0,0005,0.73682475,-0.47602254,-0.26427394,0.73061097,-0.48401356
2025-04-09,27.999999999999957,83.09999999999982,16.81192,0.00022262335,3.7252903e-09,286.98657,2.1994114e-05,0,0005,0.67691517,-0.43738315,-0.26427394,0.67420834,-0.3047148
2025-04-09,27.999999999999957,83.19999999999982,16.761139,0.0009796023,3.7252903e-09,286.6858,0.00027176738,0,0005,0.67361504,-0.010669802,-0.26427394,0.62837195,2.1873298
2025-04-09,27.999999999999957,83.29999999999981,17.290436,0.0021009743,3.7252903e-09,286.8069,0.00042071939,0,0005,0.7080123,0.62145394,-0.26427394,0.64682555,3.6734579
2025-04-09,27.999999999999957,83.3999999999998,17.06778,0.0030579567,3.7252903e-09,286.73267,0.0004146397,0,0005,0.6935426,1.1609104,-0.26427394,0.6355153,3.6127996
2025-04-09,27.999999999999957,83.4999999999998,16.679108,0.0030318797,3.7252903e-09,286.4651,0.0004107952,0,0005,0.6682841,1.1462106,-0.26427394,0.5947387,3.5744421
2025-04-09,27.999999999999957,83.5999999999998,17.628326,0.0022683442,0.0,286.469,0.00047630072,0,0005,0.7299707,0.71580124,-0.26427624,0.595334,4.2280054
2025-04-09,27.999999999999957,83.69999999999979,19.548248,0.001499474,0.0,286.92993,0.00038152933,0,0005,0.85474,0.2823848,-0.26427624,0.6655768,3.2824497
2025-04-09,27.999999999999957,83.79999999999978,19.88028,0.00093120337,0.0,286.92993,0.00030639768,0,0005,0.8763176,-0.037952576,-0.26427624,0.6655768,2.5328443
2025-04-09,27.999999999999957,83.89999999999978,20.38028,0.0005207956,0.0,286.84204,0.0002041161,0,0005,0.908811,-0.26930177,-0.26427624,0.65218306,1.5123577
2025-04-09,27.999999999999957,83.99999999999977,21.516998,0.00011834502,0.0,287.14966,3.1232834e-05,0,0005,0.9826825,-0.49616542,-0.26427624,0.6990612,-0.21253797
2025-04-09,27.999999999999957,84.09999999999977,22.229889,6.246567e-05,3.7252903e-09,287.2893,7.867813e-06,0,0005,1.0290109,-0.52766496,-0.26427394,0.7203424,-0.44565612
2025-04-09,27.999999999999957,84.19999999999976,22.048248,5.930662e-05,0.0,287.46997,5.9604645e-08,0,0005,1.0172067,-0.5294457,-0.26427624,0.747874,-0.5235604
2025-04-09,27.999999999999957,84.29999999999976,20.989655,5.9336424e-05,0.0,287.22388,5.9604645e-08,0,0005,0.9484122,-0.5294289,-0.26427624,0.7103715,-0.5235604
2025-04-09,27.999999999999957,84.39999999999975,19.147858,8.9883804e-05,0.0,287.23755,2.9802322e-08,0,0005,0.82872,-0.5122092,-0.26427624,0.712455,-0.5238577
2025-04-09,27.999999999999957,84.49999999999974,17.97403,0.00017550588,3.7252903e-09,287.1975,5.9604645e-08,0,0005,0.75243676,-0.46394354,-0.26427394,0.70635337,-0.5235604
2025-04-09,27.999999999999957,84.59999999999974,16.979889,0.0002542436,0.0,286.66235,1.1920929e-06,0,0005,0.68783087,-0.4195586,-0.26427624,0.62480026,-0.5122613
2025-04-09,27.999999999999957,84.69999999999973,15.40567,0.0013426542,3.7252903e-09,285.80884,3.3915043e-05,0,0005,0.58552766,0.1939846,-0.26427394,0.494732,-0.18577696
2025-04-09,27.999999999999957,84.79999999999973,15.41153,0.0016163886,0.0,285.70044,0.000104516745,0,0005,0.5859084,0.3482902,-0.26427624,0.478213,0.5186323
2025-04-09,27.999999999999957,84.89999999999972,13.893951,0.0016999245,0.0,284.8274,0.00010329485,0,0005,0.48728606,0.39537987,-0.26427624,0.34516835,0.5064412
2025-04-09,27.999999999999957,84.99999999999972,12.216217,0.0017677546,3.7252903e-09,283.78345,9.393692e-05,0,0005,0.3782557,0.43361607,-0.26427394,0.18608025,0.41307497
2025-04-09,27.999999999999957,85.09999999999971,12.751373,0.001748085,0.0,283.4602,0.000112861395,0,0005,0.41303372,0.42252824,-0.26427624,0.13682097,0.6018888
2025-04-09,27.999999999999957,85.1999999999997,14.21817,0.0017483532,0.0,283.34204,0.00010716915,0,0005,0.508356,0.42267942,-0.26427624,0.118813805,0.5450959
2025-04-09,27.999999999999957,85.2999999999997,12.600983,0.0010217726,4.3019652e-05,282.49048,4.5835972e-05,0,0005,0.40326032,0.013101826,-0.2376958,-0.01095684,-0.06683915
2025-04-09,27.999999999999957,85.3999999999997,7.3158264,0.0008687079,0.00015375018,280.6848,1.9937754e-05,0,0005,0.05979564,-0.07318163,-0.169279,-0.28612417,-0.32523155
2025-04-09,27.999999999999957,85.49999999999969,4.636139,0.0013070703,0.00016937405,279.79028,4.1157007e-05,0,0005,-0.11434832,0.17392571,-0.15962552,-0.42244288,-0.11352225
2025-04-09,27.999999999999957,85.59999999999968,3.9466858,0.0018280745,0.00017084926,279.52368,8.508563e-05,0,0005,-0.15915358,0.46761873,-0.15871403,-0.46307063,0.32476363
2025-04-09,27.999999999999957,85.69999999999968,2.4720764,0.0025960803,0.00017462298,279.48462,0.00020048022,0,0005,-0.25498354,0.900548,-0.15638237,-0.4690234,1.4760816
2025-04-09,27.999999999999957,85.79999999999967,0.77871704,0.003613919,0.00017384067,278.60962,0.00029709935,0,0005,-0.3650293,1.4743094,-0.15686573,-0.60236573,2.4400728
2025-04-09,27.999999999999957,85.89999999999966,-1.6665955,0.004254222,0.00022151694,278.11157,0.00023135543,0,0005,-0.523942,1.8352518,-0.12740812,-0.67826366,1.7841306
2025-04-09,27.999999999999957,85.99999999999966,-4.016205,0.004335135,0.00013105199,277.89185,0.00021895766,0,0005,-0.67663527,1.8808631,-0.18330348,-0.71174806,1.6604353
2025-04-09,27.999999999999957,86.09999999999965,-5.350189,0.0037921965,0.00024724007,277.5735,9.462237e-05,0,0005,-0.76332647,1.5748055,-0.111514635,-0.76026326,0.4199139
2025-04-09,27.999999999999957,86.19999999999965,-4.859955,0.0031726062,0.00045578927,277.39868,2.6673079e-05,0,0005,-0.7314678,1.2255388,0.017341154,-0.78690195,-0.2580317
2025-04-09,27.999999999999957,86.29999999999964,-5.143158,0.0026606023,0.00074971095,277.19165,1.6003847e-05,0,0005,-0.7498722,0.9369194,0.19894582,-0.8184517,-0.36448103
2025-04-09,27.999999999999957,86.39999999999964,-8.359955,0.0022452176,0.0010404699,276.78052,2.2947788e-06,0,0005,-0.95892113,0.7027647,0.3785963,-0.8811047,-0.50125957
2025-04-09,27.999999999999957,86.49999999999963,-11.272064,0.0018850267,0.0011777952,276.20923,7.748604e-07,0,0005,-1.1481694,0.49972305,0.4634452,-0.96816415,-0.5164241
2025-04-09,27.999999999999957,86.59999999999962,-10.617767,0.0016261041,0.0012309328,275.8606,2.0861626e-07,0,0005,-1.1056489,0.35376692,0.49627715,-1.0212928,-0.5220737
2025-04-09,27.999999999999957,86.69999999999962,-9.109955,0.001226753,0.000645224,275.07056,0.0001001358,0,0005,-1.0076611,0.12865043,0.13438673,-1.1416878,0.47492263
2025-04-09,27.999999999999957,86.79999999999961,-10.65097,0.0007250607,0.00022370741,274.802,0.00015890598,0,0005,-1.1078066,-0.15415636,-0.1260547,-1.1826131,1.0612861
2025-04-09,27.999999999999957,86.89999999999961,-13.549408,0.0004120469,0.00015278906,274.84692,0.00015974045,0,0005,-1.2961664,-0.33060402,-0.16987285,-1.1757674,1.0696117
2025-04-09,27.999999999999957,86.9999999999996,-13.955658,0.00031003356,0.0,274.39673,0.00019550323,0,0005,-1.3225672,-0.3881095,-0.26427624,-1.2443732,1.4264251
2025-04-09,27.999999999999957,87.0999999999996,-12.00058,0.0003322661,0.0,274.62427,0.00019305944,0,0005,-1.1955132,-0.3755769,-0.26427624,-1.2096983,1.4020429
2025-04-09,27.999999999999957,87.19999999999959,-9.443939,0.00033470988,0.0,274.1858,0.00019723177,0,0005,-1.0293657,-0.37419933,-0.26427624,-1.2765182,1.4436711
2025-04-09,27.999999999999957,87.29999999999959,-7.9361267,0.00037172437,0.0,275.8098,0.00027760863,0,0005,-0.93137795,-0.35333407,-0.26427624,-1.0290314,2.2456093
2025-04-09,27.999999999999957,87.39999999999958,-7.955658,0.00031107664,0.0,276.14673,0.00030598044,0,0005,-0.9326472,-0.38752154,-0.26427624,-0.9776886,2.5286813
2025-04-09,27.999999999999957,87.49999999999957,-8.426361,0.00026527047,0.0,275.32446,0.00021028519,0,0005,-0.96323663,-0.4133427,-0.26427624,-1.1029947,1.573908
2025-04-09,27.999999999999957,87.59999999999957,-8.238861,0.00016993284,0.0,275.4729,0.00016948581,0,0005,-0.95105165,-0.4670851,-0.26427624,-1.0803741,1.1668434
2025-04-09,27.999999999999957,87.69999999999956,-7.859955,0.00017240644,0.00016283616,276.51294,9.769201e-05,0,0005,-0.9264278,-0.4656907,-0.16366507,-0.9218813,0.45054036
2025-04-09,27.999999999999957,87.79999999999956,-7.551361,0.00017338991,0.0015294962,276.92798,1.5884638e-05,0,0005,-0.9063733,-0.46513632,0.6807498,-0.858633,-0.3656704
2025-04-09,27.999999999999957,87.89999999999955,-7.4458923,0.00019067526,0.00021819398,276.8694,3.9935112e-05,0,0005,-0.89951926,-0.45539245,-0.12946127,-0.8675622,-0.12571338
2025-04-09,27.999999999999957,87.99999999999955,-7.53183,0.00020137429,0.00019529462,276.80786,6.094575e-05,0,0005,-0.90510404,-0.44936135,-0.14361005,-0.8769378,0.08391454
2025-04-09,27.999999999999957,88.09999999999954,-7.65683,0.0002592206,0.00047300756,276.70825,0.00010675192,0,0005,-0.9132274,-0.41675305,0.027979776,-0.8921174,0.54093313
2025-04-09,27.999999999999957,88.19999999999953,-7.703705,0.0004900694,0.0007278584,276.4856,6.708503e-05,0,0005,-0.9162736,-0.2866223,0.18544383,-0.9260482,0.14516751
2025-04-09,27.999999999999957,88.29999999999953,-7.453705,0.0008506775,0.0,275.63403,8.08835e-05,0,0005,-0.9000269,-0.083345465,-0.26427624,-1.0558189,0.28283805
2025-04-09,27.999999999999957,88.39999999999952,-7.268158,0.0011309981,0.0,275.9973,0.00014656782,0,0005,-0.8879689,0.07467286,-0.26427624,-1.000458,0.93818545
2025-04-09,27.999999999999957,88.49999999999952,-8.070892,0.0011564791,0.0,275.6516,0.00018820167,0,0005,-0.9401359,0.08903664,-0.26427624,-1.0531402,1.3535757
2025-04-09,27.999999999999957,88.59999999999951,-8.690033,0.0010386109,0.0,275.09106,0.00017017126,0,0005,-0.9803718,0.022593679,-0.26427624,-1.1385626,1.1736823
2025-04-09,27.999999999999957,88.6999999999995,-9.49472,0.00091058016,0.0,274.6809,0.00014317036,0,0005,-1.0326657,-0.049577996,-0.26427624,-1.2010667,0.9042882
2025-04-09,27.999999999999957,88.7999999999995,-9.793549,0.0008292198,0.0,275.3186,0.00015345216,0,0005,-1.0520856,-0.09544128,-0.26427624,-1.1038876,1.006872
2025-04-09,27.999999999999957,88.8999999999995,-8.346283,0.00083589554,0.00018313527,276.31274,0.00018551946,0,0005,-0.9580326,-0.091678135,-0.15112291,-0.9523893,1.3268147
2025-04-09,27.999999999999957,89.0,-6.160736,0.0008547902,0.0017337911,276.94263,0.00017181039,0,0005,-0.81600124,-0.081027105,0.806977,-0.85640067,1.1900363
2025-04-09,27.899999999999956,80.0,24.282623,0.0,0.0,288.65845,-2.775558e-20,0,0005,1.1624112,-0.5628772,-0.26427624,0.92898744,-0.5241551
2025-04-09,27.899999999999956,80.1,24.319733,0.0,0.0,288.6692,-2.775558e-20,0,0005,1.1648229,-0.5628772,-0.26427624,0.9306244,-0.5241551
2025-04-09,27.899999999999956,80.19999999999999,24.335358,0.0,0.0,288.7942,-2.775558e-20,0,0005,1.1658382,-0.5628772,-0.26427624,0.94967335,-0.5241551
2025-04-09,27.899999999999956,80.29999999999998,24.323639,3.606081e-06,0.0,288.83813,-2.775558e-20,0,0005,1.1650767,-0.5608444,-0.26427624,0.95637023,-0.5241551
2025-04-09,27.899999999999956,80.39999999999998,24.298248,1.1950731e-05,0.0,288.88696,-2.775558e-20,0,0005,1.1634266,-0.5561405,-0.26427624,0.9638112,-0.5241551
2025-04-09,27.899999999999956,80.49999999999997,24.284576,2.1487474e-05,0.0,288.95728,-2.775558e-20,0,0005,1.1625382,-0.55076456,-0.26427624,0.9745262,-0.5241551
2025-04-09,27.899999999999956,80.59999999999997,24.253326,4.1157007e-05,0.0,289.01392,-2.775558e-20,0,0005,1.1605073,-0.5396767,-0.26427624,0.98315775,-0.5241551
2025-04-09,27.899999999999956,80.69999999999996,24.28067,9.7334385e-05,0.0,289.08325,-2.775558e-20,0,0005,1.1622844,-0.50800925,-0.26427624,0.9937239,-0.5241551
2025-04-09,27.899999999999956,80.79999999999995,24.352936,0.00021076202,0.0,289.2317,-2.775558e-20,0,0005,1.1669806,-0.44406945,-0.26427624,1.0163445,-0.5241551
2025-04-09,27.899999999999956,80.89999999999995,24.438873,0.00029739738,0.0,289.3186,2.9802322e-08,0,0005,1.1725655,-0.3952326,-0.26427624,1.0295894,-0.5238577
2025-04-09,27.899999999999956,80.99999999999994,24.454498,0.00028431416,0.0,289.44946,2.9802322e-08,0,0005,1.1735809,-0.40260768,-0.26427624,1.0495312,-0.5238577
2025-04-09,27.899999999999956,81.09999999999994,24.450592,0.00021359324,0.0,289.54614,2.9802322e-08,0,0005,1.173327,-0.44247347,-0.26427624,1.0642644,-0.5238577
2025-04-09,27.899999999999956,81.19999999999993,24.433014,0.00017136335,0.0,289.6272,-2.775558e-20,0,0005,1.1721847,-0.4662787,-0.26427624,1.0766164,-0.5241551
2025-04-09,27.899999999999956,81.29999999999993,24.354889,0.00024166703,0.0,289.677,8.940697e-08,0,0005,1.1671076,-0.4266481,-0.26427624,1.0842062,-0.52326304
2025-04-09,27.899999999999956,81.39999999999992,24.16153,0.00021344423,0.0,289.68286,8.940697e-08,0,0005,1.1545417,-0.44255745,-0.26427624,1.0850991,-0.52326304
