DCD,VCD,VNM,DNM,DIST,VDCMUN,VNAME_CBS,LINKID,DDVVV,CEMENT_RCC,DRINK_WATE,TOILET,INFORMATIO,TRANSPORT,SLC___EQUI,POPULATION,SEX_RATIO,POP_ABROAD,TOTAL_DEP_,CHILD_WOMA,ROAD_DEN,HEALTH_FAC,FLOOD_FREQ,HAND_DEN,RIV_DEN,FOREST_DEN
-0.983683492848536,0.45211041569374877,KOMADHEPURA,SAPTARI,-0.9835915173115647,0.5191982020445522,Madhepura Ko.,-1.0832922225680748,-0.9725643447817728,0.6489299754032253,0.8018311612957282,-0.718032213925401,-0.34292769219184016,1.3468734937010531,0.7212341264929334,-0.1081684265019785,1.327732802266256,-0.2937955296875546,-0.06109664649900152,0.26247216692828657,1.031916518184428,0.05720215541782416,-0.3117380841677691,1.4867770154303566,-0.9107964539034094,-0.7222496230050841
-0.983683492848536,0.46888236228144964,KUSHAHA,SAPTARI,-0.9835915173115647,0.5695140418076547,Kushaha,-1.0824231554019552,-0.972418644006919,1.0169810843362108,0.6671435091898515,-0.8904503227949375,0.25351397279504306,1.7256801976372147,0.5071917853130893,0.005931340861967491,-0.2786298750188426,-0.04548057744495673,-0.6182328038906172,-0.5802807172354469,-0.1993404888450463,0.05720215541782416,-0.3117380841677691,0.029726814468580633,0.5856603805354387,-0.2979985462253647
-0.983683492848536,0.48565430886915045,LALAPATTI,SAPTARI,-0.9835915173115647,0.5862859883953556,Lalapati,-1.0815540882358357,-0.9723700770819678,0.6182088517443347,0.6104069524419552,-0.8088848474046649,-0.5063589308642201,0.6538112983508111,0.9326661952193648,-0.0589092552538159,0.8727716954099097,-0.2655957243855561,0.40473626101907184,0.41102218420588665,0.21107851349811171,0.05720215541782416,-0.3117380841677691,-0.5107918084688524,-0.3334831573686253,-0.7222496230050841
-0.983683492848536,0.5024262554568514,LAUNIYA,SAPTARI,-0.9835915173115647,0.6030579349830565,Launiya,-1.080685021069716,-0.9723215101570165,0.03691700212022536,0.8516606589612725,-1.0996132745383096,-1.4939008836930698,0.5919165143275814,1.4938747727031023,-0.1677058709961506,1.225366553223578,-0.2984954972378877,-0.11389104268438281,0.7981321940894314,2.6735925275570604,0.05720215541782416,-0.3117380841677691,1.5807802542020841,-0.3106944746106733,-0.7222496230050841
-0.983683492848536,0.5191982020445522,LOHAJARA,SAPTARI,-0.9835915173115647,0.6198298815707574,Lohajara,-1.0798159539035963,-0.9722729432320653,-0.2148757368879381,0.7737095636032928,-0.9663627454353891,-1.083950184223718,1.158798355982398,1.1101647220514306,-0.05557428361548303,0.36094045019652093,-0.30711210441349834,-0.7983548614642717,-0.3979489942215254,-0.1993404888450463,0.05720215541782416,-0.3117380841677691,0.1002292435473763,-0.7740643573556973,-0.5606301651842386
-0.983683492848536,0.5359701486322531,KABILASHA,SAPTARI,-0.9835915173115647,0.3682506827552444,Kabilasa,-1.0789468867374767,-0.9730014471063342,0.7663930952754548,0.7677892272469903,-0.945365692364626,-0.6782087999721316,1.028367716688811,-0.19497150465493557,-0.14490778618984226,-0.03452574268630379,-0.21624606510705877,0.48051174730867924,-0.19354357386113288,0.21107851349811171,0.05720215541782416,-0.3117380841677691,1.27526972819397,-0.3942529780564973,-0.7222496230050841
-0.983683492848536,0.552742095219954,MADHUPATTI,SAPTARI,-0.9835915173115647,0.6533737747461591,Madhupati,-1.0780778195713572,-0.9721758093821627,0.09293787467467318,0.5645243456806123,-1.0471206418614016,-0.20383727630045298,1.3832665641353128,0.18351800108991087,-0.09843686991799078,0.20257898800229263,-0.23426260738333557,-0.6244439093241911,-0.7025063589613436,-0.1993404888450463,0.05720215541782416,-0.3117380841677691,0.17073167262617187,0.49450564950363074,-0.4394155718186045
-0.983683492848536,0.5695140418076547,MADHWAPUR,SAPTARI,-0.9835915173115647,0.6366018281584582,Madhawapur,-1.0772087524052376,-0.972224376307114,-0.09801499198941246,0.8284726748990887,-0.8835859015987264,-1.0832181294032368,0.6477015128034537,0.18612827354332356,-0.046826817023134515,0.43268431704694416,-0.3047621206383318,-0.12817658518160396,0.34405535914801266,0.21107851349811171,0.05720215541782416,-0.3117380841677691,1.5572794445091522,-0.9107964539034094,-0.7222496230050841
-0.983683492848536,0.5862859883953556,MAHADEVA,SAPTARI,-0.9835915173115647,0.67014572133386,Mahadeva,-1.076339685239118,-0.9721272424572115,0.024869502646150496,0.7638423363427889,-0.957883166310658,-0.48293317660882856,0.9061720057416619,0.23050290525133998,-0.042617098725566786,1.406476070760624,-0.2021461624560595,-0.5300351067338619,-0.21323092554852596,0.21107851349811171,0.05720215541782416,-0.3117380841677691,-0.4872909987759206,-0.5157926194322413,-0.7222496230050841
-0.983683492848536,0.6030579349830565,MAINA KADERI,SAPTARI,-0.9835915173115647,0.6869176679215608,Mainakaderi,-1.0754706180729985,-0.9720786755322602,-0.007056370960147698,0.7115460318621187,-0.7293383194250427,-1.213889914859093,0.6625775123970196,1.5330288595042934,-0.1848181025174324,0.7354084381475136,-0.30711210441349834,-1.0070480040323686,-0.6761819834096406,0.6214975158412699,0.05720215541782416,-0.3117380841677691,-0.01727480491728309,-0.45502279874436935,-0.7222496230050841
-0.983683492848536,0.6198298815707574,MAINA SAHASRABAHU,SAPTARI,-0.9835915173115647,0.7036896145092617,Maina Sahasrabahu,-1.074601550906879,-0.972030108607309,0.9844528357562087,0.8186054476385848,-0.9146776917227413,0.28041698744771926,1.9554612627878312,1.4703823206223878,-0.1388392312414005,-0.5962277246127915,-0.025897379318568885,-0.00022781324997301453,-0.520845795664038,0.6214975158412699,0.05720215541782416,-0.3117380841677691,1.839289160824335,-0.6981020814958573,-0.7222496230050841
-0.983683492848536,0.6366018281584582,MALAHANAMA,SAPTARI,-0.9835915173115647,0.7540054542723643,Malhanama,-1.0737324837407591,-0.9718844078324551,0.06161437604207872,0.7436145204587563,-1.132724012072975,-0.4558471482510323,1.3574992076964574,1.3346481530449252,-0.12194568638492742,0.22357719293412354,-0.2601124289101675,-0.5157495642366406,-0.6765548499188716,0.6214975158412699,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.2955020194387053,-0.7222496230050841
-0.983683492848536,0.6533737747461591,MALAHANIYA,SAPTARI,-0.9835915173115647,0.7707774008600652,Malhaniya,-1.0728634165746396,-0.9718358409075039,0.10317824922763677,0.866461499852028,-1.0390448522188003,-0.4454153670591781,1.4371920626619894,-0.11405305859914074,0.06743696533941801,0.23932584663299764,-0.17316302922900548,-0.3331430644895561,-0.18921832235405428,-0.6097594911882044,0.05720215541782416,-0.3117380841677691,-0.22878209215366993,-0.37146429529854536,-0.7222496230050841
-0.983683492848536,0.67014572133386,MALEKPUR,SAPTARI,-0.9835915173115647,0.7204615610969626,Malekpur,-1.07199434940852,-0.9719815416823577,0.35436861326209657,0.864488054399927,-1.0071454831305255,-0.7221320892009908,1.1521572847352703,0.950938102393254,0.0007922042389627361,0.023219320876233383,-0.050180544995289816,0.17492535997682304,0.632355744085363,-0.1993404888450463,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.02203782634328138,-0.7222496230050841
-0.983683492848536,0.6869176679215608,MALETH,SAPTARI,-0.9835915173115647,0.7372335076846634,Maleth,-1.0711252822424004,-0.9719329747574064,1.0754114567854736,0.6567829205663228,-0.5056389463249883,0.48173206307999034,1.598968558242019,0.9274456503125394,0.005986012528169669,0.5009284830753962,-0.14809653562722905,-0.3356275066629853,-0.37512956385659285,0.21107851349811171,0.05720215541782416,-0.3117380841677691,-0.4872909987759206,-0.8652190883875053,-0.7222496230050841
-0.983683492848536,0.7036896145092617,MANRAJA,SAPTARI,-0.9835915173115647,0.7875493474477661,Manraja,-1.0702562150762809,-0.9717872739825526,1.413343817033272,0.6666501478268267,-1.0798275899139367,-1.5528312967417892,0.5759779433344749,0.548956144567693,-0.1169705647605292,0.653165468831173,-0.2757789874112778,-0.07227663627943481,0.0704459146743609,1.031916518184428,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.7664681297697133,-0.7222496230050841
-0.983683492848536,0.7204615610969626,MAUWAHA,SAPTARI,-0.9835915173115647,0.8043212940354669,Mauwaha,-1.0693871479101613,-0.9717387070576013,0.6790487240884123,0.7845635135898469,-0.9183117970619117,-0.6939479786124727,0.7056116540784069,-0.33070567223239755,-0.08241807172075255,1.3076095225399174,-0.3423618610409965,-0.3704096970910016,0.3263069133086207,1.442335520527586,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.8272379504575852,-0.7222496230050841
-0.983683492848536,0.7372335076846634,MOHANPUR,SAPTARI,-0.9835915173115647,0.8210932406231678,Mohanpur,-1.0685180807440418,-0.9716901401326501,1.447076815560681,0.8077514976520307,-0.4818153668793146,0.25918739765377075,1.2036919976129807,-0.12449414841279167,-0.04994310199665867,0.27957240608567385,-0.15514648695272867,-0.8921425535112442,-0.6025781344874562,0.6214975158412699,0.05720215541782416,-0.3117380841677691,-0.2757837115395337,0.5400830150195346,-0.7222496230050841
-0.983683492848536,0.7540054542723643,NAKTI RAYAPUR,SAPTARI,-0.9835915173115647,1.1229882792017833,Rayapur,-1.067649013577922,-0.9708159354835274,0.8832538401739803,0.8294593976251389,-0.6711926339983137,-0.10446083442015905,1.2934792808741469,0.8256450246294428,0.19832093422743272,0.7721552967782186,-0.13164664920106325,-0.4207196511029537,-0.1922012544279015,-1.0201784935313625,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.9107964539034094,-0.7222496230050841
-0.983683492848536,0.7707774008600652,NARGHO,SAPTARI,-0.9835915173115647,0.8378651872108687,Nardho,-1.0667799464118024,-0.9716415732076988,0.0007745036980009721,0.8472204066940456,-0.9768612719707709,-0.4291271473034762,1.4549901336042914,1.1075544495980179,0.03545404061114374,0.8176514074638528,-0.23817924700861315,-0.01327113466047868,0.023613881114957092,0.21107851349811171,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.5917548952920814,-0.7222496230050841
-0.983683492848536,0.7875493474477661,BASBALPUR,SAPTARI,-0.9835915173115647,-0.3697149671035936,Basbalpur,-1.0659108792456828,-0.9751383918041897,0.32906886436653937,0.85906107940665,-0.7798120046913004,-0.13575617799572134,1.5046653465328061,1.8723642784479484,-0.1878250441585522,-0.7283414306422308,-0.22094603265739182,0.08486433118999534,-0.6579860977591716,0.21107851349811171,0.05720215541782416,2.589245581574007,-0.13477885338194243,-0.08280764703115326,-0.7222496230050841
-0.983683492848536,0.8043212940354669,NEGADA,SAPTARI,-0.9835915173115647,0.8546371337985695,Negada,-1.0650418120795633,-0.9715930062827476,0.691698598536191,-0.3521410668201884,-1.0241046413799881,-0.4677430390838481,0.9361896477786791,1.7157479312431845,-0.12227371638214049,-0.6635969654357513,-0.22016270473233632,0.47305842078838983,-0.34776116207904295,0.6214975158412699,0.05720215541782416,-0.3117380841677691,-0.41678856969712497,-0.8196417228716012,-0.7222496230050841
-0.983683492848536,0.8210932406231678,ODRAHA,SAPTARI,-0.9835915173115647,0.8714090803862704,Odraha,-1.0641727449134437,-0.9715444393577963,-0.4485972266849893,0.8368598180705163,-0.925983797222383,-0.5321638632861748,0.9425650761759216,0.8987326533249991,-0.11440099644902682,-0.1272678144685579,-0.22251268850750286,-0.9362414020896214,-0.49772807209172054,0.21107851349811171,0.05720215541782416,-0.3117380841677691,1.6512826832808798,-0.7056983090818413,-0.7222496230050841
-0.983683492848536,0.8378651872108687,PAKARI,SAPTARI,-0.9835915173115647,0.8881810269739712,Pakadi,-1.0633036777473241,-0.9714958724328451,-0.1010268668579312,0.5891924138318717,-0.90619811259801,-0.8059523661460637,0.7494427243094494,-0.8632012527285949,-0.009540740673248952,0.5805466767752564,-0.22642932813278044,0.22461420344541735,0.7382498327069452,-1.0201784935313625,0.05720215541782416,-0.3117380841677691,1.815788351131403,-0.9107964539034094,-0.7222496230050841
-0.983683492848536,0.8546371337985695,PANSERA,SAPTARI,-0.9835915173115647,0.904952973561672,Pansera,-1.0624346105812046,-0.9714473055078938,0.7645859703543435,0.6745439296352296,-0.9619210611319585,-0.1009835740228744,1.423378634467964,-0.08011951670477525,-0.09264167330055988,-0.7554641120125132,-0.01884742799306926,0.4482139990540922,-0.17229018283497047,-0.1993404888450463,0.05720215541782416,-0.3117380841677691,-0.3932877600041931,0.9578755322486546,-0.035366927266490725
-0.983683492848536,0.8714090803862704,PATERWA,SAPTARI,-0.9835915173115647,0.9217249201493729,Paterwa,-1.0615655434150848,-0.9713987385829426,0.11643049864911909,0.816138640823459,-1.115361064341382,-0.872386341104713,1.17606514122493,0.5672280517415822,-0.14747735450134467,-0.6049769766677219,-0.1621964382782283,0.4482139990540922,-0.20584816866575362,-1.0201784935313625,0.05720215541782416,-0.3117380841677691,1.7452859220526074,-0.9107964539034094,-0.7222496230050841
-0.983683492848536,0.8881810269739712,PATO,SAPTARI,-0.9835915173115647,0.9384968667370738,Pato,-1.0606964762489652,-0.9713501716579913,0.7603693455384174,0.573404850215066,-0.7467012671566353,-0.5433276992985099,1.2299906397516065,1.4521104134484986,-0.0651964968670664,0.6382917403377936,-0.25462913343477894,-0.037494445851418534,0.18678026555440924,0.21107851349811171,0.05720215541782416,-0.3117380841677691,-0.4402893793900568,-0.2195397435788653,-0.7222496230050841
-0.983683492848536,0.904952973561672,PATTHARGADA,SAPTARI,-0.9835915173115647,0.9552688133247746,Patthargada,-1.0598274090828457,-0.9713016047330401,0.37364461242061603,0.7505215795411083,-0.9586907452749179,-0.43974194220045043,1.2430071393959767,0.16785636636943435,-0.07591214344269334,0.05909125430144498,-0.028247363093735427,0.2128131031216263,-0.011510144054596187,0.21107851349811171,0.05720215541782416,-0.3117380841677691,-0.32278533092539746,-0.28790579185272136,-0.7222496230050841
-0.983683492848536,0.9217249201493729,PHAKIRA,SAPTARI,-0.9835915173115647,0.032811751001227143,Fakira,-1.058958341916726,-0.9739727856053595,0.05318112641022633,0.8338996498923658,-1.1230330645018531,-1.0852312801595598,1.78943448160964,-0.6569897289089891,-0.060658748572285606,0.5516741449939885,-0.27107901986094474,-0.04743221454513722,0.01600740432664596,0.21107851349811171,0.05720215541782416,-0.3117380841677691,-0.4402893793900568,-0.4018492056424813,-0.7222496230050841
-0.983683492848536,0.9384968667370738,PHARSAITH,SAPTARI,-0.9835915173115647,0.04958369758892801,Farseth,-1.0580892747506065,-0.9739242186804082,0.953731712097318,0.6444488864906931,-0.9082170600086602,-0.5874340022324894,1.41434677757187,1.2197961650947653,-0.16792455766095932,1.0705047918513222,-0.27421233156116676,-0.15612655963268768,-0.18220843198051292,1.031916518184428,0.05720215541782416,-0.3117380841677691,-0.2992845212324656,-0.7360832194257774,-0.7222496230050841
-0.983683492848536,0.9552688133247746,PHATTEPUR,SAPTARI,-0.9835915173115647,0.06635564417662887,Fatepur,-1.057220207584487,-0.9738756517554569,0.8477137167254597,0.7687759499730406,0.13477117233329017,0.8999183792797534,1.1521572847352703,0.9326661952193648,0.25785837872160483,-0.2681307725529265,0.2380841314251393,-0.981582471754714,-0.8788722178275707,-0.6097594911882044,0.05720215541782416,-0.3117380841677691,-0.3462861406183293,-0.47021525391633734,0.18685982723717182
-0.983683492848536,0.9720407599124755,PHULKAHI,SAPTARI,-0.9835915173115647,0.08312759076432974,Fulkahi,-1.0563511404183674,-0.9738270848305056,0.4194251104221004,0.5931393047360731,-0.09902293782001564,-0.964442234780197,1.3909702067819807,0.783880665374839,-0.08269143005176344,1.1098764260985061,-0.26794570816072266,-0.24183981461601378,-0.0575964445955384,0.21107851349811171,0.05720215541782416,-0.3117380841677691,-0.5107918084688524,-0.3030982470246893,-0.7222496230050841
-0.983683492848536,0.9888127065001764,PIPRA (PURBA),SAPTARI,-0.9835915173115647,0.9720407599124755,Pipra(Purba),-1.0554820732522476,-0.9712530378080887,-0.34679585612905717,0.8531407430503481,-0.9962431671130138,-1.3194888227134751,1.0987630719083639,-0.717025995337482,-0.11959480473823375,0.95238988910977,-0.3313952700902193,-0.31140419547204545,0.04441983233004236,0.21107851349811171,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.4322341159864173,-0.7222496230050841
-0.983683492848536,1.0055846530878774,PIPRA (PASHCHIM),SAPTARI,-0.9835915173115647,0.9888127065001764,Pipra(West),-1.054613006086128,-0.9712044708831374,0.0760713754109685,0.5171616548301945,-0.5488444209129049,-0.5424126307729087,0.6346850131590834,0.883071018604523,-0.12987307798424325,-0.22875913830574374,-0.12068005825028606,-0.916365864702184,-1.066274925367033,-0.6097594911882044,0.05720215541782416,-0.3117380841677691,0.7817527246424008,0.7451811598411028,-0.4394155718186045
-0.983683492848536,1.0223565996755781,PORTAHA,SAPTARI,-0.9835915173115647,1.0055846530878774,Portaha,-1.0537439389200085,-0.9711559039581862,0.6067637272439635,0.8373531794335418,-0.555708842109116,-0.14783508253365754,1.41434677757187,1.9115183652491394,-0.07695090510053472,0.8473988644506142,-0.3133787278139425,-0.7325171438683838,-0.2760216457030132,-1.0201784935313625,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.8728153159734893,-0.7222496230050841
-0.983683492848536,1.039128546263279,PRASBANI,SAPTARI,-0.9835915173115647,1.0223565996755781,Parasabani,-1.052874871753889,-0.9711073370332349,-0.021513370329037475,0.3518855982167558,-0.9695930612924297,-1.2878274517276724,0.51328623076159,1.0710106352502395,-0.0204750739136846,0.05821632909595156,-0.2131127534068367,0.02523771902768145,0.09967864899806543,-0.1993404888450463,0.05720215541782416,-0.3117380841677691,-0.3697869503112612,-0.3942529780564973,-0.6414398940946614
-0.983683492848536,1.0559004928509799,RAJBIRAJ MUNICIPALITY,SAPTARI,-0.9835915173115647,1.039128546263279,Rajbiraj N.P.,-1.0520058045877694,-0.9710587701082837,3.622252845604887,0.7875236817679975,1.4810053057549177,1.7057277229241985,1.7254145547873294,1.5878445810259605,1.7031038747761866,1.6339566241887966,0.4895323953679592,-1.576606372291133,-1.0981177252553538,-0.6097594911882044,0.05720215541782416,-0.3117380841677691,-0.32278533092539746,-0.8804115435594733,-0.7222496230050841
-0.983683492848536,1.0726724394386806,RAMNAGAR,SAPTARI,-0.9835915173115647,1.0559004928509799,Ramnagar,-1.0511367374216498,-0.9710102031833324,-0.11909811606904334,0.4663454344386,-1.0967867481633993,-1.5427655429601759,0.6822350832885175,-1.2077572165790755,-0.22128410387428527,-0.43961611282954993,-0.2734290036361113,1.8513027164985294,1.1650328391726605,-1.0201784935313625,0.05720215541782416,-0.3117380841677691,0.006226004775648804,-0.9107964539034094,-0.7222496230050841
-0.983683492848536,1.0894443860263816,RAMPUR JAMUWA,SAPTARI,-0.9835915173115647,1.0894443860263816,Rampurjamuwa,-1.0502676702555303,-0.9709130693334299,0.02366475269874304,0.8812623407427836,-1.050754747200572,-0.6524038675501769,1.3001203521212747,0.405391159629993,-0.1383471862455809,-0.5752295196809606,-0.1794296526294496,0.3904507185218516,0.07253396712605428,1.031916518184428,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.3486756125405933,-0.7222496230050841
-0.983683492848536,1.1062163326140824,RAMPUR MALAHANIYA,SAPTARI,-0.9835915173115647,1.0726724394386806,Rampuramalhaniya,-1.0493986030894107,-0.9709616362583812,0.10739487404356296,0.8738619202974055,-1.0580229578789133,-1.1251282678757735,0.9053750771920065,0.7812703929214263,0.01090646248636571,1.1378740326742807,-0.1684630616786724,0.2444897408328547,0.8405644028399109,0.6214975158412699,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.32588692978264133,-0.7222496230050841
-0.983683492848536,1.1229882792017833,RAUTAHAT,SAPTARI,-0.9835915173115647,1.1062163326140824,Rautahat,-1.048529535923291,-0.9708645024084787,0.02366475269874304,0.840313347611693,-1.1371656963764054,-0.6944970197278335,0.9749735038619044,-0.7196362677908947,-0.16262140603934802,1.1999937222642811,-0.34392851689110754,0.3668485178742686,0.6085668607964301,1.442335520527586,0.05720215541782416,-0.3117380841677691,-0.2992845212324656,-0.8044492676996332,-0.7222496230050841
-0.983683492848536,1.139760225789484,RUPNAGAR,SAPTARI,-0.9835915173115647,1.139760225789484,Rupnagar,-1.0476604687571713,-0.9707673685585761,0.9278295882280572,0.7401609909175796,0.09116190826324352,0.6557780966493445,0.9234387909841939,2.0942374369880308,-0.07788032342597176,-0.08089677857743022,-0.14026325637667392,-0.6629527630123522,-0.8810348435811098,-0.6097594911882044,0.05720215541782416,-0.3117380841677691,-0.040775614610214984,0.5248905598475666,0.005037937188720572
-0.983683492848536,1.156532172377185,SAKARPURA,SAPTARI,-0.9835915173115647,1.1733041189648858,Sankarpura,-1.0467914015910518,-0.9706702347086736,-0.28655835875868313,0.7751896476923678,-0.9372899027220247,-0.8112597635945507,0.7199563679722025,0.14697418674213247,-0.12068823806227731,1.290985943635551,-0.344711844816163,0.14386983280895146,0.6646459837847608,2.2631735252139022,0.05720215541782416,-0.3117380841677691,0.9462583924929237,-0.6601209435659373,-0.7222496230050841
-0.983683492848536,1.1733041189648858,SHAMBHUNATH,SAPTARI,-0.9835915173115647,1.156532172377185,Sambhunath,-1.0459223344249322,-0.9707188016336249,0.668205974561745,0.7529883863562348,-0.8484562166534111,-0.1278865886755506,1.4191283488698019,1.8645334610877102,0.0024870258912302614,0.010095442793838288,-0.08934694124806551,-0.5014640217394195,-0.577819798274523,-0.1993404888450463,0.05720215541782416,-0.3117380841677691,-0.06427642430314681,-0.3410793849546093,-0.7222496230050841
-0.983683492848536,1.1900760655525868,SARSHWAR,SAPTARI,-0.9835915173115647,1.1900760655525868,Saraswor,-1.0450532672588126,-0.9706216677837223,0.7718144700387884,0.7766697317814434,-0.7333762142463434,-0.49428002632628393,1.5203382746760274,0.7212341264929334,-0.05054449032488263,0.850023640067092,-0.13712994467645184,0.30349524245181086,0.481046514639454,0.6214975158412699,0.05720215541782416,-0.3117380841677691,-0.4637901890829887,-0.6145435780500333,-0.7222496230050841
-0.983683492848536,1.2068480121402876,SIMRAHA,SAPTARI,-0.9835915173115647,1.2068480121402876,Simraha Sigiyoun,-1.044184200092693,-0.970573100858771,0.17606562104578938,0.8255125067209375,-1.043486536522231,-0.5914603037451348,1.0899968578621553,-0.8423190731012931,-0.07509206844966067,0.6549153192421598,-0.14966319147734009,-0.08842551040672834,-0.0076323323585942935,0.21107851349811171,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,0.008347084000654646,-0.7222496230050841
-0.983683492848536,1.2236199587279886,SISWA,SAPTARI,-0.9835915173115647,1.2236199587279886,Siswa Beihi,-1.0433151329265735,-0.9705245339338198,0.1851012456513454,0.7776564545074942,-1.0148174832909966,-0.6880915400486249,1.2076766403612575,0.37667816264245263,-0.01642937061472341,0.44668312033483143,-0.10814681144939783,0.03144882446125629,-0.04805106195922654,0.21107851349811171,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.15117369530500932,-0.7222496230050841
-0.983683492848536,1.2403919053156893,SITAPUR,SAPTARI,-0.9835915173115647,1.2403919053156893,Sitapur,-1.0424460657604537,-0.9704759670088685,0.6374848509028544,0.603006531996577,-0.8528979009568417,0.40376822469876555,1.7262114833369848,2.1777661554972383,-0.13473885627623713,-0.5183593813239168,-0.22016270473233632,-0.6561205470354204,-0.6499321811597834,-1.0201784935313625,0.05720215541782416,-0.3117380841677691,-0.0877772339960787,-0.9107964539034094,-0.7222496230050841
-0.983683492848536,1.2571638519033903,TARAHI,SAPTARI,-0.9835915173115647,1.2571638519033903,Tarahi,-1.0415769985943342,-0.9704274000839173,0.22907461873171847,0.5684712365848137,-1.1262633803588937,-0.5169737257611944,0.9898495034554704,0.8308655695362681,-0.10291994654656939,0.9033940776021645,-0.2554124613598344,-0.20705762418799747,0.042853792991272635,1.031916518184428,0.05720215541782416,-0.3117380841677691,-0.4872909987759206,-0.9107964539034094,-0.7222496230050841
-0.983683492848536,1.273935798491091,TERHAUTA,SAPTARI,-0.9835915173115647,1.273935798491091,Terahota,-1.0407079314282146,-0.970378833158966,0.5344787303995148,0.5053209821175895,-0.8218061108328268,-0.1681496038020046,1.2384912109479298,-0.014862705369456948,-0.07416265012422363,0.26207390197581415,-0.20997944170661464,-0.46419738913797404,-0.49578916624371977,-0.6097594911882044,0.05720215541782416,-0.3117380841677691,-0.22878209215366993,0.6464302012233105,0.1464549627819604
-0.983683492848536,1.290707745078792,THELIYA,SAPTARI,-0.9835915173115647,1.290707745078792,Theliya,-1.039838864262095,-0.9703302662340147,0.26702424207505415,0.8457403226049701,-1.0329880099868496,-0.22561590720976202,1.4762415615951,0.6194335008098372,-0.014898563961062419,-0.004778285699542404,-0.20449614623122606,-0.6641949840990667,-0.29585814399409854,-0.6097594911882044,0.05720215541782416,-0.3117380841677691,-0.3462861406183293,0.38056223571387066,0.36868171728562305
-0.983683492848536,1.3074796916664928,TIKULIYA,SAPTARI,-0.9835915173115647,1.3074796916664928,Tikuliya,-1.0389697970959755,-0.9702816993090635,0.09173312472726573,0.7944307408503501,-1.0140099043267365,-0.8756805877968776,1.1274524996959556,0.23311317770475265,-0.18399802752439973,-0.4676137194053245,-0.2021461624560595,-0.1294188062683186,-0.15312484426050105,1.031916518184428,0.05720215541782416,-0.3117380841677691,1.5102778251232885,-0.08280764703115326,-0.7222496230050841
-0.983683492848536,1.3242516382541938,TILATHI,SAPTARI,-0.9835915173115647,1.3242516382541938,Tilathi,-1.038100729929856,-0.9702331323841122,1.3187709461617847,0.8615278862217758,-0.2912267313139253,-0.7051118146248078,0.7273943677689856,3.1957724123282034,-0.16196534604492188,0.9803874956855458,-0.31416205573899797,-1.002700230228867,-0.1047267713623271,1.442335520527586,0.05720215541782416,-0.3117380841677691,-0.4402893793900568,-0.23473219875083332,-0.7222496230050841
-0.983683492848536,1.3410235848418945,TRIKAUL,SAPTARI,-0.9835915173115647,1.3410235848418945,Trikoul,-1.0372316627637364,-0.970184565459161,-0.04741549419829829,0.42440971858145854,-0.9146776917227413,-0.6275140036538234,1.1261242854465299,0.8308655695362681,-0.07580280011028898,1.3994766691166791,-0.3282619583899972,-0.8145037355915652,-0.21651215082975808,0.21107851349811171,0.05720215541782416,-0.3117380841677691,-0.3462861406183293,-0.6905058539098733,-0.7020471907774785
-0.9350526073822001,-0.570978326156004,ARNAMA RAMPUR,SIRAHA,-0.9349295697889267,-0.5542063795683031,Arnama Rampur,-1.035493528431497,-0.927105703027391,1.0952898309176968,0.8245257839948866,-0.7660831622988784,1.0075304378904582,0.6474358699535685,-0.22368450164247547,-0.1671591543341288,-0.933948853933079,0.025018935810039517,0.9376491072197486,0.2773122539956774,1.8527545228707445,0.05720215541782416,-0.3117380841677691,1.5337786348162203,-0.07521141944516926,-0.7222496230050841
-0.9350526073822001,-0.5542063795683031,ARNAMA LALPUR,SIRAHA,-0.9349295697889267,-0.570978326156004,Arnamalalpur,-1.0346244612653774,-0.9271542699523424,0.3525614883409853,0.8131784726453077,-1.0059341146841352,-0.5770022210406353,1.1178893571000919,0.47847878832554935,0.1451254030127133,0.1999542123858136,0.17385124157058715,0.7003848796572094,0.6688220886881472,-0.1993404888450463,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.5006001642602733,-0.7222496230050841
-0.9350526073822001,-0.5374344329806022,ASANPUR,SIRAHA,-0.9349295697889267,-0.5374344329806022,Asanpur,-1.0337553940992579,-0.9270571361024398,2.785554007130392,-0.11680769665717354,0.11296654029826698,0.6041682318054352,1.3006516378210446,1.1884728956538126,0.3465904929677401,0.8815209474648402,0.14878474796881072,-0.8306526097188579,-0.45962111484832,-0.1993404888450463,0.05720215541782416,-0.3117380841677691,-0.5342926181617843,-0.7512756745977454,-0.7222496230050841
